,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba
9564,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9565,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9566,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9567,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9568,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Forward search,no,undetermined,0,0,0,no,0.005794949928042868,no,0.004566022035878058,no,0.0036673977645254596,no,0.003186756033435687,no,0.002851497057256691,no,0.0024337498528307386,no,0.0022354874030360546,no,0.0020140504606606813
9569,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9570,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9571,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9572,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ unsetProperty() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9573,jEdit-4.2,WITHOUT_CLASSIFICATION,// Add an EditBus component that will reload edit modes and // macros if they are changed from within the editor,no,undetermined,0,0,0,no,0.0067747080573607905,no,0.005306756392381216,no,0.004242235006720971,no,0.003674113833537251,no,0.003259084383995458,no,0.0028705903854609645,no,0.002699066843958255,no,0.002439111300155134
9574,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ initSiteProperties() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9575,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ initSystemProperties() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9576,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9577,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9578,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9579,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Text color */,no,undetermined,0,0,0,no,0.006036014537302805,no,0.0032254264105659783,no,0.002596302170160772,no,0.0022453702223903683,no,0.0019303614356905219,no,0.0016816664303739087,no,0.0015437054180259177,no,0.0013835568576929314
9580,jEdit-4.2,WITHOUT_CLASSIFICATION,/*recurse*/,no,undetermined,0,0,0,no,0.009697525456778147,no,0.00934132845311817,no,0.007661468023017779,no,0.006710422526645871,no,0.006000382226959469,no,0.0053408918715771355,no,0.004972021496334971,no,0.004539849905248061
9581,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.007297601492075787,no,0.005347811290196289,no,0.004255852656867678,no,0.003685788850906923,no,0.0031991213308538487,no,0.0028153755045401173,no,0.0025970951157709694,no,0.002345058386287859
9582,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getCurrentIndentForLine() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9583,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9584,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9585,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9586,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9587,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9588,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9589,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9590,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9591,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ save() method,no,undetermined,0,0,0,no,0.008505360048320648,no,0.0043735627073336935,no,0.0034037434500168223,no,0.0029751125880081958,no,0.00264830439733034,no,0.002268005577063914,no,0.0020563971824201326,no,0.0018506160583965257
9592,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9593,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9594,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ initResources() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9595,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ initPlugins() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9596,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ initUserProperties() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9597,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9598,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.007297601492075787,no,0.005347811290196289,no,0.004255852656867678,no,0.003685788850906923,no,0.0031991213308538487,no,0.0028153755045401173,no,0.0025970951157709694,no,0.002345058386287859
9599,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ColorEntry class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
9600,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9601,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9602,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9603,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9604,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9605,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9606,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9607,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9608,jEdit-4.2,WITHOUT_CLASSIFICATION,// null value means no value,no,undetermined,0,0,0,no,0.0005687489821745302,no,0.0006540857042912122,no,0.0005124239185850681,no,0.0004407792962467662,no,0.0003805541373901036,no,0.00031947693055205833,no,0.00027828156347693966,no,0.0002424007758158281
9609,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9610,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ handleBufferUpdate() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9611,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Instance variables,no,undetermined,0,0,0,no,0.005084014097718401,no,0.00041853052685700656,no,0.0003312121004061948,no,0.000274287996660614,no,0.0002332047916855552,no,0.00019353899748429234,no,0.00016870629943032306,no,0.00014587644345720753
9612,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isDOSDerived() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9613,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ indentLine() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9614,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ActionHandler class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
9615,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9616,jEdit-4.2,WITHOUT_CLASSIFICATION,// The token.image text of the name... never changes.,no,undetermined,0,0,0,no,0.004169146377816416,no,0.0028884442806844618,no,0.0022410933660518624,no,0.0019431630143315465,no,0.0016771269193709543,no,0.001447149092710436,no,0.0013190204949032546,no,0.0011792119653107132
9617,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9618,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9619,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ handleMessage() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9620,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ close() method,no,undetermined,0,0,0,no,0.00021307803470909227,no,0.00012755046547144547,no,9.501715666516047e-05,no,7.796826597788275e-05,no,6.761341918475482e-05,no,5.415089300339505e-05,no,4.635989440530551e-05,no,3.9292464754760144e-05
9621,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ actionPerformed() method,no,undetermined,0,0,0,no,0.006390025423529854,no,0.004210815509210526,no,0.0032278869273781757,no,0.0027891334171641193,no,0.0024758133263436404,no,0.0021200229674948876,no,0.0019407979173939882,no,0.0017443635182846967
9622,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ EditPane constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
9623,jEdit-4.2,WITHOUT_CLASSIFICATION,//shadow size,no,undetermined,0,0,0,no,0.00936410267909035,no,0.00813654527897263,no,0.006719703536037211,no,0.0058594908743755504,no,0.005234523458609931,no,0.004566689517569208,no,0.004243794663087584,no,0.0038603679856885754
9624,jEdit-4.2,WITHOUT_CLASSIFICATION,// check for easy mistake,no,undetermined,0,0,0,no,0.009052368064630103,no,0.008126013697749379,no,0.006701335061629577,no,0.0059612523867810996,no,0.005318944738936547,no,0.004731153302222377,no,0.0044061008327689775,no,0.004013082030852336
9625,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getScreenBounds() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9626,jEdit-4.2,WITHOUT_CLASSIFICATION,// Set up the right-click popup menu,no,undetermined,0,0,0,no,0.0027404023713468216,no,0.002934578953495818,no,0.002007102484968964,no,0.0017024123313591985,no,0.0015113379655864391,no,0.001306113508850698,no,0.0011820485082196495,no,0.001053541222721685
9627,jEdit-4.2,WITHOUT_CLASSIFICATION,// Don't add duplicates,no,undetermined,0,0,0,no,0.0017128101151518565,no,0.00224202731167773,no,0.0018038827418960636,no,0.001587942787132061,no,0.0013972317374397166,no,0.0011994785785257403,no,0.0010663898419488865,no,0.0009496564823086461
9628,jEdit-4.2,WITHOUT_CLASSIFICATION,// use old property name for backwards compatibility,no,undetermined,0,0,0,no,0.006481215135858935,no,0.006203341206019363,no,0.004946941692733575,no,0.004356606385755685,no,0.0039100487814906545,no,0.0034306296960857907,no,0.0031563757163274283,no,0.0028564132658133374
9629,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ loadBufferSwitcher() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9630,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getScreenBounds() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9631,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isOS2() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9632,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ indentLine() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9633,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ indentLines() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9634,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isWindowsNT() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9635,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ initPLAF() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9636,jEdit-4.2,WITHOUT_CLASSIFICATION,// Make adjustments for some OS's,no,undetermined,0,0,0,no,0.017700335524194234,no,0.009337801618495163,no,0.007662035674046642,no,0.006703943574226536,no,0.006017588403978276,no,0.005331988101784442,no,0.004963797804279841,no,0.004534136055697581
9637,jEdit-4.2,WITHOUT_CLASSIFICATION,// give all Swing components our colors,no,undetermined,0,0,0,no,0.0056859081124734255,no,0.009351538324226508,no,0.0076540713600995935,no,0.006695458153993049,no,0.005998775373464188,no,0.005333937409127424,no,0.004968288983668495,no,0.004527659083477484
9638,jEdit-4.2,WITHOUT_CLASSIFICATION,"//defaults.put(prefix + "".inactiveForeground"",foreground);",no,undetermined,0,0,0,no,0.009087940677942621,no,0.005714104710478855,no,0.004574094384809197,no,0.003716085937281417,no,0.0033515339211186517,no,0.003018586218432673,no,0.0027867061930215006,no,0.0025172140587948035
9639,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isUnix() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9640,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ runStartupScripts() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9641,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isWindows() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9642,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isWindows9x() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9643,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9644,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9645,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9646,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9647,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9648,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9649,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9650,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ indentLines() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
9651,jEdit-4.2,WITHOUT_CLASSIFICATION,// Do it,no,undetermined,0,0,0,no,0.019209117877971738,no,0.009330779754066947,no,0.0076579485385330276,no,0.0066956485806721495,no,0.006003072729555405,no,0.005328731933987143,no,0.004970449808105475,no,0.004531955036946281
9652,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9653,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9654,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Get indent attributes of previous line,no,undetermined,0,0,0,no,0.008001551739293287,no,0.004883708784124943,no,0.0036586279848826735,no,0.0032980588469329894,no,0.002912528340782111,no,0.00255414791974061,no,0.0023179522949844608,no,0.0020881569531418036
9655,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9656,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Handle brackets,no,undetermined,0,0,0,no,0.005118003909796676,no,0.004301374878632536,no,0.0035329955504838934,no,0.003059699125469346,no,0.002690329998430459,no,0.0023451334709391433,no,0.0021363302103895973,no,0.0019242538283621136
9657,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Insert constructor,no,undetermined,0,0,0,no,0.004969986750116058,no,0.004383846022785192,no,0.0035777087634261662,no,0.0031175852407122825,no,0.002749154510184607,no,0.002403583736818483,no,0.0022042127086511903,no,0.001986572836115274
9658,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ redo() method,no,undetermined,0,0,0,no,0.015006468500410286,no,0.009325236316297218,no,0.007668141885776614,no,0.006712763960674435,no,0.006011210305342056,no,0.0053312791874963045,no,0.004971950606715187,no,0.004532375492387153
9659,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
9660,jEdit-4.2,WITHOUT_CLASSIFICATION,// Register for notification of classloader change,no,undetermined,0,0,0,no,0.017706441607463964,no,0.009329605410827911,no,0.007657950832206981,no,0.006707977288064147,no,0.006021335971932366,no,0.005331739319862863,no,0.004966653356893806,no,0.004530768152624126
