,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba,svm_pred_8,svm_pred_8_proba,svm_pred_9,svm_pred_9_proba,svm_pred_10,svm_pred_10_proba,svm_pred_11,svm_pred_11_proba
6523,argouml,WITHOUT_CLASSIFICATION,"// Same class, other operation",no,undetermined,0,0,0,no,0.005936383374449672,no,0.0026384099253396248,no,0.0017594493507203726,no,0.0012208412480671869,no,0.0011406089221058602,no,0.0010606483384070272,no,0.0012007921288296373,no,0.0011557711334880057,no,0.0009914768659976033,no,0.0009400157071798477,no,0.0009277110196815004,no,0.0008631617366946685
6524,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */",no,undetermined,0,0,0,no,0.00227795320953772,no,0.009254119394931615,no,0.007851888114896103,no,0.006147537662166681,no,0.006050927142716069,no,0.005649288988588521,no,0.005432759320073319,no,0.005029622796237992,no,0.004663007906841471,no,0.004487298027526796,no,0.00455170863861479,no,0.004363797028192965
6525,argouml,WITHOUT_CLASSIFICATION,// Other class,no,undetermined,0,0,0,no,0.006276489771063771,no,0.00969611424889152,no,0.007565143899876691,no,0.006407227070525684,no,0.005899200747002028,no,0.005652698289604919,no,0.005531837165501419,no,0.005164316593115454,no,0.0045325082229842415,no,0.004337837702271361,no,0.004410878044982904,no,0.004176498495022412
6526,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#clone()
     */",no,undetermined,0,0,0,no,0.003985588310879029,no,0.0007968913112385534,no,0.00041600070220754594,no,0.0002469967613915879,no,0.00023867183087274878,no,0.00021332658339505328,no,0.00020753994730315488,no,0.00019261254266920652,no,0.00016104906350187598,no,0.00016070889986185218,no,0.00015910640240488345,no,0.00014566389948282235
6527,argouml,WITHOUT_CLASSIFICATION,"// We found the classifier, now go find the operation:",no,undetermined,0,0,0,no,0.0002729214900114595,no,0.00030468698495932843,no,0.0001354398615936948,no,0.00015299199007889655,no,0.0001480985878930384,no,0.0001307014431849131,no,0.0001363801766804085,no,0.00013595789849063918,no,0.00010021204353854761,no,0.00010104205302512304,no,9.934197650838458e-05,no,8.953722760183365e-05
6528,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.Namespace#peekNamespaceElement()
     */",no,undetermined,0,0,0,no,0.016605599810269964,no,0.004081742060807053,no,0.0024451421859793096,no,0.0014250045462228832,no,0.0013724547663075293,no,0.0012020232752191283,no,0.0011059546102802562,no,0.0010070971308049632,no,0.0008865856237187039,no,0.000842206941487521,no,0.0008355047147582714,no,0.0007742083710237595
6529,argouml,WITHOUT_CLASSIFICATION,/* the text was: {frozen = true} */,no,undetermined,0,0,0,no,0.0043549895379165395,no,0.005037180388621714,no,0.0046053832241012334,no,0.003780075769615776,no,0.0034397383021002536,no,0.0031422950896633542,no,0.0030500859830641168,no,0.00280601785158987,no,0.0022736450844619916,no,0.002138935235471607,no,0.0020875239718204067,no,0.0019615362111711455
6530,argouml,WITHOUT_CLASSIFICATION,/* case 3 */,no,undetermined,0,0,0,no,0.002009399499268537,no,0.010191588765854215,no,0.009069188940172408,no,0.007509966613400121,no,0.007499553448498072,no,0.007025600943503662,no,0.006873072980702824,no,0.006428798666975064,no,0.006064138705323645,no,0.005978599526869526,no,0.006044227901037692,no,0.0057470309999029245
6531,argouml,WITHOUT_CLASSIFICATION,// Should we be getting this from the GUI? BT 11 aug 2002,no,undetermined,0,0,0,no,0.03980878201542817,no,0.015480812289663352,no,0.013195979520259292,no,0.011516681469169522,no,0.011082896567965511,no,0.010467697081052335,no,0.010294396518420583,no,0.00967950110348827,no,0.009242237904695944,no,0.008908232946551114,no,0.008879263699771076,no,0.00849737799441056
6532,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mousePressed(java.awt.event.MouseEvent)
     */",no,undetermined,0,0,0,no,0.003083710454388698,no,0.0009055160593669323,no,0.0005405994234487185,no,0.0003579467514652728,no,0.00033534784552231953,no,0.0003025602557893885,no,0.000295120480426226,no,0.00027078659226573414,no,0.000228796369666104,no,0.0002237511869078874,no,0.00021882575716841105,no,0.0002002115998220852
6533,argouml,WITHOUT_CLASSIFICATION,// no type defined yet,no,undetermined,0,0,0,no,0.003152010469478876,no,0.005544045111402958,no,0.004044582774777713,no,0.0029978425317400757,no,0.002985239116246558,no,0.002777982282000994,no,0.0027465894167167304,no,0.0025293098663294903,no,0.002298177142775266,no,0.00225258687182297,no,0.0023052485997739763,no,0.0021572117510562073
6534,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.Namespace#iterator()
     */",no,undetermined,0,0,0,no,0.007893473428665485,no,0.0025793171840019806,no,0.0015317396317859817,no,0.0008833785002265453,no,0.0009405433265592464,no,0.0008299270167590556,no,0.0007744144827510082,no,0.0007068267225670154,no,0.0006248900837327931,no,0.0005901740368033938,no,0.0005868076794654341,no,0.0005420787382853244
6535,argouml,WITHOUT_CLASSIFICATION,/* This automatically pulls in a TagDefinition from the profile: */,no,undetermined,0,0,0,no,0.0168479960115089,no,0.013834902511294251,no,0.01183228276005822,no,0.009718528756937154,no,0.009191886021109978,no,0.00869503391590739,no,0.0084204858694651,no,0.007695804351308147,no,0.007402480586954294,no,0.0068991178433465755,no,0.0068735048287096815,no,0.006571939356369768
6536,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.0021662352428742687,no,0.001505676156828234,no,0.0010300979362761627,no,0.0006707841597489006,no,0.000605956958733413,no,0.0005337621119356137,no,0.0005334019245689807,no,0.000484698599824599,no,0.00042030695230829804,no,0.000401960300116789,no,0.0003994863139634909,no,0.0003645902982706718
6537,argouml,WITHOUT_CLASSIFICATION,"/* The TV existed, but maybe it was not ""true"": */",no,undetermined,0,0,0,no,0.19760829004067137,no,0.11381290464984663,no,0.11999955204417993,no,0.12412269015885113,no,0.10603610893082906,no,0.10674189293058219,no,0.10004865479569536,no,0.09347335278597273,no,0.009244302843033816,no,0.008900351564831469,no,0.008874504011264505,no,0.008472505680084319
6538,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.GraphModel#getOutEdges(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.002455289512543784,no,0.0020676404078143152,no,0.0014527799935574212,no,0.0008901947297969798,no,0.0008348134686143895,no,0.000745100945356534,no,0.0007510452615675537,no,0.0006794289251392944,no,0.0005936612668608321,no,0.0005715460789753109,no,0.000567433844830048,no,0.0005232672376244918
6539,argouml,WITHOUT_CLASSIFICATION,/* TODO: For UML2: Check if the type of the TV is String. */,no,undetermined,0,0,0,yes,0.9999957896437353,no,0.015470002987999124,no,0.013225146953322251,no,0.011526431061808473,no,0.011097796175873567,no,0.010500804277093021,no,0.010289909925096102,no,0.00970266037521704,no,0.009271105654272834,no,0.008919383993430945,no,0.008888110076520381,no,0.008493586512570383
6540,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(
     *         java.lang.Object)
     */",no,undetermined,0,0,0,no,0.0021662352428742687,no,0.001505676156828234,no,0.0010300979362761627,no,0.0006707841597489006,no,0.000605956958733413,no,0.0005337621119356137,no,0.0005334019245689807,no,0.000484698599824599,no,0.00042030695230829804,no,0.000401960300116789,no,0.0003994863139634909,no,0.0003645902982706718
6541,argouml,WITHOUT_CLASSIFICATION,"/* Generate all the existing internal transitions,
         * so that we can compare them as text with the newly entered ones.
         */",no,undetermined,0,0,0,no,0.004191970050997779,no,0.01543920021069575,no,0.013233653846094788,no,0.011498452638736346,no,0.011070098478758303,no,0.010460726366885807,no,0.010277246751019428,no,0.00967868443519102,no,0.009262380875752424,no,0.008901986062271803,no,0.00889880547517266,no,0.008489163558679215
6542,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,0,0,no,0.0005813731596054145,no,0.0001813254933950805,no,0.0001067104228545232,no,6.133833171113888e-05,no,5.566079829675971e-05,no,4.685193048376116e-05,no,4.752062384674138e-05,no,4.270269230418762e-05,no,3.4151868542558043e-05,no,3.35881619004572e-05,no,3.322567114755931e-05,no,2.9647712897902382e-05
6543,argouml,WITHOUT_CLASSIFICATION,// strip any trailing semi-colons,no,undetermined,0,0,0,no,0.02063358044664969,no,0.015435834820970527,no,0.013210783723577124,no,0.01152263861163206,no,0.011084899715735074,no,0.010498614069351077,no,0.010293611541723658,no,0.009697367097208283,no,0.009266925958283266,no,0.00892666121944827,no,0.008869979595976626,no,0.008499045410384199
6544,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.0021662352428742687,no,0.001505676156828234,no,0.0010300979362761627,no,0.0006707841597489006,no,0.000605956958733413,no,0.0005337621119356137,no,0.0005334019245689807,no,0.000484698599824599,no,0.00042030695230829804,no,0.000401960300116789,no,0.0003994863139634909,no,0.0003645902982706718
6545,argouml,WITHOUT_CLASSIFICATION,// Allow concatenation order and separator to be localized,no,undetermined,0,0,0,no,0.0034509835172285962,no,0.010971313700457872,no,0.009614935414440888,no,0.007688671066928994,no,0.006906964280710695,no,0.006386459934734318,no,0.006278107452346015,no,0.005865270575052925,no,0.005521218004672782,no,0.005385659820782734,no,0.0053836063265453975,no,0.004954396602265388
6546,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,0,0,no,0.0005813731596054145,no,0.0001813254933950805,no,0.0001067104228545232,no,6.133833171113888e-05,no,5.566079829675971e-05,no,4.685193048376116e-05,no,4.752062384674138e-05,no,4.270269230418762e-05,no,3.4151868542558043e-05,no,3.35881619004572e-05,no,3.322567114755931e-05,no,2.9647712897902382e-05
6547,argouml,WITHOUT_CLASSIFICATION,/*Parameter etc.*/,no,undetermined,0,0,0,no,0.012927621212566152,no,0.0154655701798387,no,0.013205387108724391,no,0.011527946656285468,no,0.01109398497467175,no,0.010486717227484578,no,0.010281667433346036,no,0.009678079872303794,no,0.009267987650328248,no,0.008921353148357881,no,0.00889141381990474,no,0.008468159281297433
6548,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
6549,argouml,WITHOUT_CLASSIFICATION,"/* ""in"" is the default */",no,undetermined,0,0,0,no,0.0009302165064207795,no,0.00026934957317755576,no,0.00014582821250033344,no,9.201757868117417e-05,no,0.0001063996275988422,no,9.949527003437603e-05,no,9.398520367447505e-05,no,8.541306516537866e-05,no,7.019770130753951e-05,no,6.497613504162831e-05,no,5.992914742370644e-05,no,5.58218486507046e-05
6550,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setEnclosingFig(org.tigris.gef.presentation.Fig)
     */",no,undetermined,0,0,0,no,0.003505642698259482,no,0.011423184064614868,no,0.009729805825170218,no,0.007804524382386941,no,0.007657980842803337,no,0.007183914530243703,no,0.0069281783317938,no,0.006427316614906835,no,0.006011397208557412,no,0.005736804203427593,no,0.005820240241316549,no,0.005527697163288481
6551,argouml,WITHOUT_CLASSIFICATION,"/*""in""*/",no,undetermined,0,0,0,no,0.009857944340926456,no,7.025510428834224e-06,no,3.238467761371589e-06,no,1.3928690049766716e-06,no,1.3455428529454826e-06,no,1.0517113422115955e-06,no,1.071923437166358e-06,no,9.674892746957305e-07,no,6.799390448636636e-07,no,6.776513028706471e-07,no,6.434382977628967e-07,no,5.403067216386665e-07
6552,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFillColor(java.awt.Color)
     */",no,undetermined,0,0,0,no,0.006374379784805109,no,0.006249761480881576,no,0.004790811017831875,no,0.003435102048461457,no,0.0032210542191823737,no,0.002981326379611639,no,0.0029256411625206923,no,0.0026991066289708213,no,0.0024592337850382513,no,0.002346904866067823,no,0.0023234996227371346,no,0.0021814369405839325
6553,argouml,WITHOUT_CLASSIFICATION,// return nothing,no,undetermined,0,0,0,no,0.0002774499130879878,no,0.0002946231921647039,no,0.00015552894566477724,no,9.529038383495593e-05,no,8.768408401591227e-05,no,8.253528511299328e-05,no,8.562161672601834e-05,no,7.941555446998425e-05,no,6.452130780001932e-05,no,6.527889079308554e-05,no,4.807061466191748e-05,no,3.97536818799861e-05
6554,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,0,0,no,0.0005813731596054145,no,0.0001813254933950805,no,0.0001067104228545232,no,6.133833171113888e-05,no,5.566079829675971e-05,no,4.685193048376116e-05,no,4.752062384674138e-05,no,4.270269230418762e-05,no,3.4151868542558043e-05,no,3.35881619004572e-05,no,3.322567114755931e-05,no,2.9647712897902382e-05
6555,argouml,WITHOUT_CLASSIFICATION,// it can still be null if the UML element  // did not have a multiplicity defined.,no,undetermined,0,0,0,no,0.005057880139218144,no,0.003635822378497391,no,0.0025587069495258984,no,0.0017974114652038657,no,0.0017920288208826901,no,0.0017621487658167068,no,0.0017164215324428774,no,0.001604935730628403,no,0.0014036025619973288,no,0.0013667886893286238,no,0.001356847358678126,no,0.0012434271110172014
6556,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#connect(java.lang.Object,
     *      java.lang.Object, java.lang.Class)
     */",no,undetermined,0,0,0,no,0.006060465150501697,no,0.005577545428884948,no,0.004031965003890161,no,0.0025980541566533013,no,0.002434560665871078,no,0.0022466964441865437,no,0.0022144066280985314,no,0.0020211892544292178,no,0.0018255780033795757,no,0.0019367650299875452,no,0.0019335616289694623,no,0.0017997286140169688
6557,argouml,WITHOUT_CLASSIFICATION,/* Let's not be picky about the brackets - just remove them: */,no,undetermined,0,0,0,no,0.017314874021876606,no,0.01543198100774866,no,0.0132382622542858,no,0.011493929935947994,no,0.011089996592434079,no,0.01047778725440808,no,0.010301341864398161,no,0.009680326782648506,no,0.009234883105177666,no,0.008901705792928072,no,0.008892882284874955,no,0.008470969731440537
6558,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(
     *         java.lang.Object)
     */",no,undetermined,0,0,0,no,0.001936856527436852,no,0.001149762623027006,no,0.0007740176967996744,no,0.00048640180675813726,no,0.0004341826134394378,no,0.00037991348787675707,no,0.00037993353196196975,no,0.0003434867560477885,no,0.0002947018970699146,no,0.0002818801445448624,no,0.000280577617252012,no,0.000254155653261775
6559,argouml,WITHOUT_CLASSIFICATION,// get the // classifier,no,undetermined,0,0,0,no,0.0010889242411840543,no,0.00469199335323185,no,0.002325644361807026,no,0.004069957396946798,no,0.0034910830405591987,no,0.003107635831896631,no,0.003159159176618459,no,0.002865502073571131,no,0.002614746609559105,no,0.002480710506733307,no,0.002484397625955701,no,0.002266098865281606
6560,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#canAddEdge(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.002455289512543784,no,0.0020676404078143152,no,0.0014527799935574212,no,0.0008901947297969798,no,0.0008348134686143895,no,0.000745100945356534,no,0.0007510452615675537,no,0.0006794289251392944,no,0.0005936612668608321,no,0.0005715460789753109,no,0.000567433844830048,no,0.0005232672376244918
6561,argouml,WITHOUT_CLASSIFICATION,"// the State of a ClassifierInState is removed, // so let's reduce it to a Classifier.",no,undetermined,0,0,0,no,0.0027329640268697274,no,0.0032127377350194344,no,0.0017826649199307995,no,0.0020070490659448003,no,0.0017751391732505428,no,0.0016121128216108314,no,0.0015680248637126417,no,0.0012429488605674882,no,0.0011153386670767985,no,0.0010749266991452984,no,0.0010659532856267407,no,0.0009868115581508777
6562,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mouseReleased(java.awt.event.MouseEvent)
     */",no,undetermined,0,0,0,no,0.003083710454388698,no,0.0009055160593669323,no,0.0005405994234487185,no,0.0003579467514652728,no,0.00033534784552231953,no,0.0003025602557893885,no,0.000295120480426226,no,0.00027078659226573414,no,0.000228796369666104,no,0.0002237511869078874,no,0.00021882575716841105,no,0.0002002115998220852
6563,argouml,WITHOUT_CLASSIFICATION,// Strings,no,undetermined,0,0,0,no,0.009067842820876052,no,0.008905984468202382,no,0.006759241712878509,no,0.00561133687049694,no,0.005260684469941737,no,0.004766231629519641,no,0.0047704370565282905,no,0.004509867968664853,no,0.004175043772347845,no,0.0040479320923018655,no,0.004003882918729535,no,0.003766327226313624
6564,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.util.namespace.Namespace#getBaseNamespace()
     */",no,undetermined,0,0,0,no,0.016605599810269964,no,0.004081742060807053,no,0.0024451421859793096,no,0.0014250045462228832,no,0.0013724547663075293,no,0.0012020232752191283,no,0.0011059546102802562,no,0.0010070971308049632,no,0.0008865856237187039,no,0.000842206941487521,no,0.0008355047147582714,no,0.0007742083710237595
6565,argouml,WITHOUT_CLASSIFICATION,/* Remove the states that did not match. */,no,undetermined,0,0,0,no,0.0024984134708716226,no,0.004736874229477583,no,0.0033387537258413357,no,0.00273176571466847,no,0.002505456259535646,no,0.0023201205828483314,no,0.0022919107674092497,no,0.002179706649922718,no,0.0019762196129318645,no,0.002009660471408342,no,0.001992727007007384,no,0.0018192828782724662
6566,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineWidth(int)
     */",no,undetermined,0,0,0,no,0.001478181749567502,no,0.0058264587477805775,no,0.0047220073170174655,no,0.0034860543590164677,no,0.003472353816050664,no,0.003198112291109902,no,0.0031322095277049712,no,0.0028924261107331228,no,0.002628613147701996,no,0.0025573911697156946,no,0.0025981692568830695,no,0.002472026573907284
6567,argouml,WITHOUT_CLASSIFICATION,// the model is changed - our job is done,no,undetermined,0,0,0,no,0.003982866714176708,no,0.005809407698819142,no,0.005024348926256493,no,0.004912149648442509,no,0.0050561959972460074,no,0.004849149679045372,no,0.005278378286044729,no,0.0051167421953545724,no,0.004789712455769701,no,0.004819832022416232,no,0.004744929965425967,no,0.004418571567623409
6568,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getExtensionMechanismsHelper()
     */",no,undetermined,0,0,0,no,0.0018310406966558844,no,0.0007590541534819618,no,0.0005290712558968152,no,0.00034904986485619104,no,0.0003536382096488008,no,0.0003368909295361142,no,0.0003418962938969239,no,0.00030806776882172864,no,0.0002625075266417249,no,0.00025437444235751523,no,0.00025102172401396497,no,0.00023161224320950526
6569,argouml,WITHOUT_CLASSIFICATION,// the model is changed - our job is done,no,undetermined,0,0,0,no,0.003982866714176708,no,0.005809407698819142,no,0.005024348926256493,no,0.004912149648442509,no,0.0050561959972460074,no,0.004849149679045372,no,0.005278378286044729,no,0.0051167421953545724,no,0.004789712455769701,no,0.004819832022416232,no,0.004744929965425967,no,0.004418571567623409
6570,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.AbstractPerspectiveRule#getRuleName()
     */",no,undetermined,0,0,0,no,0.0005813731596054145,no,0.0001813254933950805,no,0.0001067104228545232,no,6.133833171113888e-05,no,5.566079829675971e-05,no,4.685193048376116e-05,no,4.752062384674138e-05,no,4.270269230418762e-05,no,3.4151868542558043e-05,no,3.35881619004572e-05,no,3.322567114755931e-05,no,2.9647712897902382e-05
6571,argouml,WITHOUT_CLASSIFICATION,"// no state named s is found, so we have to // reject the user's input",no,undetermined,0,0,0,no,0.0008349339272998447,no,0.0005142497939856389,no,0.0003484700375158616,no,0.00023695141337324061,no,0.00023645191643254993,no,0.00020640581417459694,no,0.00020774062056027527,no,0.00019602277454959418,no,0.00016590810375759283,no,0.00019202024856851153,no,0.0001893731192282679,no,0.0001924477566631048
6572,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(
     *         java.lang.Object)
     */",no,undetermined,0,0,0,no,0.0021662352428742687,no,0.001505676156828234,no,0.0010300979362761627,no,0.0006707841597489006,no,0.000605956958733413,no,0.0005337621119356137,no,0.0005334019245689807,no,0.000484698599824599,no,0.00042030695230829804,no,0.000401960300116789,no,0.0003994863139634909,no,0.0003645902982706718
6573,argouml,WITHOUT_CLASSIFICATION,"/* Finally, do the adaptations: */",no,undetermined,0,0,0,no,0.003273281620556959,no,0.0043856725162929044,no,0.003674805622636269,no,0.002855209120766046,no,0.00282222348294857,no,0.0026022962790253467,no,0.002564974327759915,no,0.0023542911036473725,no,0.0021242854514445246,no,0.002077586548142991,no,0.0020514262308364197,no,0.0019358234952000283
6574,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#clone()
     */",no,undetermined,0,0,0,no,0.003985588310879029,no,0.0007968913112385534,no,0.00041600070220754594,no,0.0002469967613915879,no,0.00023867183087274878,no,0.00021332658339505328,no,0.00020753994730315488,no,0.00019261254266920652,no,0.00016104906350187598,no,0.00016070889986185218,no,0.00015910640240488345,no,0.00014566389948282235
6575,argouml,WITHOUT_CLASSIFICATION,"// then c is a ""normal"" Classifier // UML states",no,undetermined,0,0,0,no,0.004268979120736103,no,0.008788366821309625,no,0.005274665834304179,no,0.005920777700924259,no,0.004677877421155398,no,0.004179650893544809,no,0.004235872523526575,no,0.004063686234386711,no,0.003785811940283682,no,0.0035709672004264077,no,0.003565911685589735,no,0.0033720535870608893
6576,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.AbstractPerspectiveRule#getChildren(
     *         java.lang.Object)
     */",no,undetermined,0,0,0,no,0.0021662352428742687,no,0.001505676156828234,no,0.0010300979362761627,no,0.0006707841597489006,no,0.000605956958733413,no,0.0005337621119356137,no,0.0005334019245689807,no,0.000484698599824599,no,0.00042030695230829804,no,0.000401960300116789,no,0.0003994863139634909,no,0.0003645902982706718
6577,argouml,WITHOUT_CLASSIFICATION,// let's create a new ClassifierInState with the correct links,no,undetermined,0,0,0,no,0.029468068680641203,no,0.00776103592108476,no,0.005190157540488302,no,0.004086224483859612,no,0.0037718147118684644,no,0.0034727677715344486,no,0.0034234655788151196,no,0.002925381514572444,no,0.0026947087510834694,no,0.0025821833550157477,no,0.002577467676475326,no,0.0023993662461422867
6578,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.swidgets.Dialog#nameButtons()
     */",no,undetermined,0,0,0,no,0.001992169925735668,no,0.00188747764164318,no,0.0013466207756087359,no,0.0009040420767487513,no,0.0007148145082060538,no,0.0006314843911212996,no,0.0006110561579354348,no,0.000567080075587764,no,0.0004923906041264296,no,0.00047820390241910327,no,0.00047335175322240513,no,0.0004401371280883722
6579,argouml,WITHOUT_CLASSIFICATION,/* This updates the diagram - hence as last statement: */,no,undetermined,0,0,0,no,0.006184552108935202,no,0.006769035359520294,no,0.005263794786006978,no,0.00396628577024419,no,0.0041366135838803554,no,0.003788964820182944,no,0.0034697861280146617,no,0.0031943567717101842,no,0.002910528314257618,no,0.0028939950454096317,no,0.002883328998386004,no,0.0022224704197900936
6580,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#canAddEdge(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.002455289512543784,no,0.0020676404078143152,no,0.0014527799935574212,no,0.0008901947297969798,no,0.0008348134686143895,no,0.000745100945356534,no,0.0007510452615675537,no,0.0006794289251392944,no,0.0005936612668608321,no,0.0005715460789753109,no,0.000567433844830048,no,0.0005232672376244918
6581,argouml,WITHOUT_CLASSIFICATION,// case 2,no,undetermined,0,0,0,no,0.002009399499268537,no,0.010191588765854215,no,0.009069188940172408,no,0.007509966613400121,no,0.007499553448498072,no,0.007025600943503662,no,0.006873072980702824,no,0.006428798666975064,no,0.006064138705323645,no,0.005978599526869526,no,0.006044227901037692,no,0.0057470309999029245
6582,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.WeakExplorerNode#subsumes(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.003826246002190922,no,0.0013376833964957428,no,0.000923165739209319,no,0.0005905321995877143,no,0.0005439867748116202,no,0.00048469308389802407,no,0.00048282538716477207,no,0.00044337850806000257,no,0.0003795823511718845,no,0.0003691044070168084,no,0.0003681507540230489,no,0.0003354543219672107
6583,argouml,WITHOUT_CLASSIFICATION,// case 3,no,undetermined,0,0,0,no,0.002009399499268537,no,0.010191588765854215,no,0.009069188940172408,no,0.007509966613400121,no,0.007499553448498072,no,0.007025600943503662,no,0.006873072980702824,no,0.006428798666975064,no,0.006064138705323645,no,0.005978599526869526,no,0.006044227901037692,no,0.0057470309999029245
6584,argouml,WITHOUT_CLASSIFICATION,/*(MTransition)*/,no,undetermined,0,0,0,no,0.0029271942769723554,no,0.0033722004595027866,no,0.0024779099253856443,no,0.0018865908410966841,no,0.001816380884966298,no,0.0016622934527574938,no,0.0016460242369017997,no,0.0015264274654111913,no,0.0013665340194368672,no,0.001334559360482306,no,0.001326575453158561,no,0.001236489088507264
6585,argouml,WITHOUT_CLASSIFICATION,"// if no classifier has been set, then entering a state is // not useful, so the user's input has to be rejected.",no,undetermined,0,0,0,no,0.00330881220587197,no,0.0010464903497784022,no,0.0006085199197611928,no,0.000463932874033857,no,0.0004359424855236129,no,0.0003876342688463082,no,0.00038487012281490326,no,0.00036098954175270626,no,0.00031247944239614066,no,0.0003626229986265799,no,0.00035830260495460075,no,0.00035584813801032157
6586,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,0,0,no,0.0005813731596054145,no,0.0001813254933950805,no,0.0001067104228545232,no,6.133833171113888e-05,no,5.566079829675971e-05,no,4.685193048376116e-05,no,4.752062384674138e-05,no,4.270269230418762e-05,no,3.4151868542558043e-05,no,3.35881619004572e-05,no,3.322567114755931e-05,no,2.9647712897902382e-05
6587,argouml,WITHOUT_CLASSIFICATION,"/* TODO: If the next line trows an exception, then what
                     * do we do with the remainder of the
                     * parsed/to be parsed lines?
                     */",no,undetermined,0,0,0,yes,0.968919240170904,no,0.015438235139148297,no,0.013224497867123614,no,0.01152207249809193,no,0.011063643334131464,no,0.01048745546071287,no,0.010285863535502378,no,0.009696601538121168,no,0.009256519401670958,no,0.008909703177291204,no,0.008898856479339717,no,0.008487423150657642
6588,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.Icon#paintIcon(java.awt.Component, java.awt.Graphics,
     * int, int)
     */",no,undetermined,0,0,0,no,0.007948358204407566,no,0.00588643425344359,no,0.004474289820138607,no,0.0036625269300501967,no,0.003806161423747299,no,0.003418485873161998,no,0.003348066801287468,no,0.003078168093842998,no,0.0028030406048795034,no,0.002641171723731643,no,0.00260718801207154,no,0.0024553705616873994
