,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
3803,emf-2.4.1,WITHOUT_CLASSIFICATION,//TreeFactoryImpl,no,undetermined,0,0,0,no,0.04020765959553531
3804,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3805,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3806,emf-2.4.1,WITHOUT_CLASSIFICATION,//TreePackage,no,undetermined,0,0,0,no,0.04020765959553531
3807,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3808,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3809,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3810,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3811,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3812,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3813,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3814,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3815,emf-2.4.1,WITHOUT_CLASSIFICATION,//TreeNodeImpl,no,undetermined,0,0,0,no,0.04020765959553531
3816,emf-2.4.1,WITHOUT_CLASSIFICATION,// If we have a good editing domain... //,no,undetermined,0,0,0,no,0.04167582568863711
3817,emf-2.4.1,WITHOUT_CLASSIFICATION,//TreePackageImpl,no,undetermined,0,0,0,no,0.04020765959553531
3818,emf-2.4.1,WITHOUT_CLASSIFICATION,"// This guard is for extra security, but should not be necessary. //",no,undetermined,0,0,0,no,0.0417170540627551
3819,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3820,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3821,emf-2.4.1,WITHOUT_CLASSIFICATION,// We will only deal with structured selections. //,no,undetermined,0,0,0,no,0.04085587934583142
3822,emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is a new one... //,no,undetermined,0,0,0,no,0.03985462429956081
3823,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3824,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
    super.collectNewChildDescriptors(newChildDescriptors, object);
*/",no,undetermined,0,0,0,no,0.03913167148133388
3825,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3826,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3827,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create resource,no,undetermined,0,0,0,no,0.03802134679792981
3828,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3829,emf-2.4.1,WITHOUT_CLASSIFICATION,// Use up the command. // Note that notification will cause a new command to be created. //,no,undetermined,0,0,0,no,0.04326461979435747
3830,emf-2.4.1,WITHOUT_CLASSIFICATION,// Listen to selection so that we can handle it is a special way. //,no,undetermined,0,0,0,no,0.04592236572355163
3831,emf-2.4.1,WITHOUT_CLASSIFICATION,//TreeFactory,no,undetermined,0,0,0,no,0.04020765959553531
3832,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3833,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3834,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3835,emf-2.4.1,WITHOUT_CLASSIFICATION,// No point in keeping garbage. //,no,undetermined,0,0,0,no,0.03867982997277226
3836,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3837,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3838,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3839,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3840,emf-2.4.1,WITHOUT_CLASSIFICATION,// We just can't do it. //,no,undetermined,0,0,0,no,0.04061390575379835
3841,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3842,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill with background. //,no,undetermined,0,0,0,no,0.03617605446919312
3843,emf-2.4.1,WITHOUT_CLASSIFICATION,// only handle structured selections,no,undetermined,0,0,0,no,0.0407508743694891
3844,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add the edit menu actions. //,no,undetermined,0,0,0,no,0.04050345846078517
3845,emf-2.4.1,WITHOUT_CLASSIFICATION,// try to get editing domain from workbench part,no,undetermined,0,0,0,no,0.03848893669543389
3846,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3847,emf-2.4.1,WITHOUT_CLASSIFICATION,// Show the colourless image. //,no,undetermined,0,0,0,no,0.03999845484625924
3848,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if we found an editing domain, create command",no,undetermined,0,0,0,no,0.03857962081804647
3849,emf-2.4.1,WITHOUT_CLASSIFICATION,// convert the selection to a collection of the selected objects,no,undetermined,0,0,0,no,0.03761031660781257
3850,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Allocate the new collection, and populate it up to this point. //",no,undetermined,0,0,0,no,0.04083994151824077
3851,emf-2.4.1,WITHOUT_CLASSIFICATION,"// if the editing domain wasn't given by the workbench part, try to get // it from the selection",no,undetermined,0,0,0,no,0.03908652021250671
3852,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add our standard marker. //,no,undetermined,0,0,0,no,0.03870609520174922
3853,emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,0,0,no,0.04020765959553531
3854,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember it. //,no,undetermined,0,0,0,no,0.03871751442977378
3855,emf-2.4.1,WITHOUT_CLASSIFICATION,// We'd like the collection of replacements selected after this replace completes. //,no,undetermined,0,0,0,no,0.03962892297219708
3856,emf-2.4.1,WITHOUT_CLASSIFICATION,// If the first wrapped value is found... //,no,undetermined,0,0,0,no,0.039313993200947576
3857,emf-2.4.1,WITHOUT_CLASSIFICATION,// use up the command,no,undetermined,0,0,0,no,0.039970075619482584
3858,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do allow an existing build.properties to be overwritten, since it may have been created as part of an empty EMF project. // Use the existence of a plugin.xml as a guard against overwriting in a project that has already been generated. //",no,undetermined,0,0,0,no,0.042198831711111544
3859,emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackage ePackage = ((FunctionPair)object).ePackageMapping();,no,undetermined,0,0,0,no,0.038497636106855825
3860,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.03852181212086787
3861,emf-2.4.1,WITHOUT_CLASSIFICATION,// We use multi even for a single line because we want to respond to the enter key. //,no,undetermined,0,0,0,no,0.038711030339598315
3862,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the requested operation.,no,undetermined,0,0,0,no,0.03699103863150288
3863,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there are delegated features, add only those that aren't already in this package to the end of the list. //",no,undetermined,0,0,0,no,0.03717103556436148
3864,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the selection to the widget. //,no,undetermined,0,0,0,no,0.03754998237847321
3865,emf-2.4.1,WITHOUT_CLASSIFICATION,// grabHorizontal = true;,no,undetermined,0,0,0,no,0.03898872870567973
3866,emf-2.4.1,WITHOUT_CLASSIFICATION,//MappingPackage ePackage = ((FunctionPair)msg.getNotifier()).ePackageMapping();,no,undetermined,0,0,0,no,0.03895352689210965
3867,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add our other standard marker. //,no,undetermined,0,0,0,no,0.03870609520174922
3868,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Clear the source data.  We won't need this again, since, if it was // available, it's already in the command. //",no,undetermined,0,0,0,no,0.03818984697508372
3869,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.03852181212086787
3870,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that all proxies are resolved so that references into the controlled object will be saved to reference the new resource. //,no,undetermined,0,0,0,no,0.040044940714892854
3871,emf-2.4.1,WITHOUT_CLASSIFICATION,// Cache the tree path for each object. //,no,undetermined,0,0,0,no,0.03722610713685053
3872,emf-2.4.1,WITHOUT_CLASSIFICATION,"// dropDown.addListener(SWT.Paint, dropDownListener);",no,undetermined,0,0,0,no,0.03850247955359828
3873,emf-2.4.1,WITHOUT_CLASSIFICATION,"// This is here only to support deprecated adapt(object) rather than adapt(object, Interface.class). // // supportedTypes.add(null);",no,undetermined,0,0,0,no,0.039615223062641314
3874,emf-2.4.1,WITHOUT_CLASSIFICATION,"// setEditor(null, null, -1);",no,undetermined,0,0,0,no,0.03797563365763638
3875,emf-2.4.1,WITHOUT_CLASSIFICATION,// event is null when featureTableViewer is double clicked ,no,undetermined,0,0,0,no,0.038833551572647805
3876,emf-2.4.1,WITHOUT_CLASSIFICATION,// event is null when choiceTableViewer is double clicked,no,undetermined,0,0,0,no,0.038833551572647805
3877,emf-2.4.1,WITHOUT_CLASSIFICATION,// This should be consistent with paintControl(). // ,no,undetermined,0,0,0,no,0.039994367829997136
3878,emf-2.4.1,WITHOUT_CLASSIFICATION,// Open an editor on the new file. //,no,undetermined,0,0,0,no,0.038064132650206105
3879,emf-2.4.1,WITHOUT_CLASSIFICATION,// Open an editor on the new file. //,no,undetermined,0,0,0,no,0.038064132650206105
3880,emf-2.4.1,WITHOUT_CLASSIFICATION,// supportedTypes.add(IUpdateableItemText.class);,no,undetermined,0,0,0,no,0.038982045954369535
3881,emf-2.4.1,WITHOUT_CLASSIFICATION,// Draw 3D effect on right-side button. //,no,undetermined,0,0,0,no,0.041826953934287515
3882,emf-2.4.1,WITHOUT_CLASSIFICATION,// Draw outline. //,no,undetermined,0,0,0,no,0.038973243818556304
3883,emf-2.4.1,WITHOUT_CLASSIFICATION,//FB ????? ,no,undetermined,0,0,0,no,0.04020765960920557
3884,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Draw down arrow, offset if dropped. //",no,undetermined,0,0,0,no,0.04113253097758165
3885,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the requested operation.,no,undetermined,0,0,0,no,0.03699103863150288
3886,emf-2.4.1,WITHOUT_CLASSIFICATION,// feature is instance of EAttribute,no,undetermined,0,0,0,no,0.04151273097019063
3887,emf-2.4.1,WITHOUT_CLASSIFICATION,// Draw background of right-side button. //,no,undetermined,0,0,0,no,0.0360548977067115
3888,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
     * (non-Javadoc)
     * 
     * @see org.eclipse.jface.window.Window#configureShell(org.eclipse.swt.widgets.Shell)
     */",no,undetermined,0,0,0,no,0.036951438525177904
3889,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is for the helper feature. //,no,undetermined,0,0,0,no,0.040503971025323965
3890,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$,no,undetermined,0,0,0,no,0.03868728521671931
3891,emf-2.4.1,WITHOUT_CLASSIFICATION,// Execute it. //,no,undetermined,0,0,0,no,0.03760623709324795
3892,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If so, revalidate the command. //",no,undetermined,0,0,0,no,0.038099011524312325
3893,emf-2.4.1,WITHOUT_CLASSIFICATION,// Draw the text. //,no,undetermined,0,0,0,no,0.037969914595898414
3894,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 26 of value (byte) -3 // Fill 60 of value (byte) 33,no,undetermined,0,0,0,no,0.03885575440339295
3895,emf-2.4.1,WITHOUT_CLASSIFICATION,// Save only resources that have actually changed. //,no,undetermined,0,0,0,no,0.04163778798414483
3896,emf-2.4.1,WITHOUT_CLASSIFICATION,// If the command can execute... //,no,undetermined,0,0,0,no,0.03756629704103495
3897,emf-2.4.1,WITHOUT_CLASSIFICATION,"// A command was created if the source was available early, and the // information used to create it was cached... //",no,undetermined,0,0,0,no,0.04020243992145622
3898,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can't do anything else, we'll provide the default select feedback // and enable auto-scroll and auto-expand effects.",no,undetermined,0,0,0,no,0.03959999699582272
3899,emf-2.4.1,WITHOUT_CLASSIFICATION,// This is for the typeMapping feature. //,no,undetermined,0,0,0,no,0.04201797340960879
3900,emf-2.4.1,WITHOUT_CLASSIFICATION,// Clean up the state. //,no,undetermined,0,0,0,no,0.04068078451146769
3901,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, let's call the whole thing off. //",no,undetermined,0,0,0,no,0.040201006590012
3902,emf-2.4.1,WITHOUT_CLASSIFICATION,// Clear out any old information from a previous drag. //,no,undetermined,0,0,0,no,0.04076598755286061
3903,emf-2.4.1,WITHOUT_CLASSIFICATION,// Recreate the command. //,no,undetermined,0,0,0,no,0.040761562160639093
3904,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check if the cached command can provide DND feedback/revalidation. //,no,undetermined,0,0,0,no,0.040229893090506466
3905,emf-2.4.1,WITHOUT_CLASSIFICATION,//FIX:::,no,undetermined,0,0,0,no,0.05152662477907931
3906,emf-2.4.1,WITHOUT_CLASSIFICATION,// create composite,no,undetermined,0,0,0,no,0.0386452176899787
3907,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the target; create the command and test if it is executable. //,no,undetermined,0,0,0,no,0.03481103879964586
3908,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
     * (non-Javadoc) Method declared on Dialog.
     */",no,undetermined,0,0,0,no,0.04073881291462187
3909,emf-2.4.1,WITHOUT_CLASSIFICATION,// Keep track of any changes to the command information.,no,undetermined,0,0,0,no,0.0389748312712185
3910,emf-2.4.1,WITHOUT_CLASSIFICATION,//We are not generating the manifest file if the plugin.xml exists. //,no,undetermined,0,0,0,no,0.03666261938092826
3911,emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //,no,undetermined,0,0,0,no,0.03966331507258619
3912,emf-2.4.1,WITHOUT_CLASSIFICATION,// If we don't have a previous cached command... //,no,undetermined,0,0,0,no,0.04156038714846856
3913,emf-2.4.1,WITHOUT_CLASSIFICATION,// }},no,undetermined,0,0,0,no,0.04020765959553531
3914,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the editors selection based on the current viewer's selection. //,no,undetermined,0,0,0,no,0.037216565032609034
3915,emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //,no,undetermined,0,0,0,no,0.03966331507258619
3916,emf-2.4.1,WITHOUT_CLASSIFICATION,// generateColor();,no,undetermined,0,0,0,no,0.04020765959553531
3917,emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //,no,undetermined,0,0,0,no,0.03966331507258619
3918,emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //,no,undetermined,0,0,0,no,0.03966331507258619
3919,emf-2.4.1,WITHOUT_CLASSIFICATION,// If this command can provide detailed drag and drop feedback... //,no,undetermined,0,0,0,no,0.04211378751370297
3920,emf-2.4.1,WITHOUT_CLASSIFICATION,//do this here because setting the text will set enablement on the OK // button,no,undetermined,0,0,0,no,0.037698059363744874
3921,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If not, dispose the current command and create a new one. //",no,undetermined,0,0,0,no,0.03814879594245471
3922,emf-2.4.1,WITHOUT_CLASSIFICATION,// Use it for the operation and drag under effect. //,no,undetermined,0,0,0,no,0.042376744323349196
3923,emf-2.4.1,WITHOUT_CLASSIFICATION,// FunctionPair,no,undetermined,0,0,0,no,0.04020765959553531
3924,emf-2.4.1,WITHOUT_CLASSIFICATION,// Transfer the data and convert the structured selection to a collection of objects. //,no,undetermined,0,0,0,no,0.038152050913114265
3925,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check whether the current data type can be transfered locally. //,no,undetermined,0,0,0,no,0.03707831940054915
3926,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Transfer the data and, if non-null, extract it. //",no,undetermined,0,0,0,no,0.037671643640382925
3927,emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate over the data types to see if there is a data type that supports a local transfer. //,no,undetermined,0,0,0,no,0.036983733592761324
3928,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there was no old input, then we must be providing content for this part for the first time... //",no,undetermined,0,0,0,no,0.04062790091634851
3929,emf-2.4.1,WITHOUT_CLASSIFICATION,/* | GridData.GRAB_VERTICAL */,no,undetermined,0,0,0,no,0.04020765959553531
3930,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemLabelProvider. //",no,undetermined,0,0,0,no,0.03966681844845808
3931,emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemLabelProvider. //,no,undetermined,0,0,0,no,0.03966681844845808
3932,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //,no,undetermined,0,0,0,no,0.041524915656823605
3933,emf-2.4.1,WITHOUT_CLASSIFICATION,"// make sure that 1) we see only digits and dot separators, 2) that // any dot separator is preceded and followed by a digit and // 3) that we find 3 dots // // RFC 2732 amended RFC 2396 by replacing the definition  // of IPv4address with the one defined by RFC 2373. - mrglavas // // IPv4address = 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT // // One to three digits must be in each segment.",no,undetermined,0,0,0,no,0.03823941314146428
3934,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.03852181212086787
3935,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemLabelProvider. //",no,undetermined,0,0,0,no,0.03966681844845808
3936,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
3937,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
3938,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
3939,emf-2.4.1,WITHOUT_CLASSIFICATION,// Walk the project looking for .java files to analyze. //,no,undetermined,0,0,0,no,0.0395720191149433
3940,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is a column object, just convert it to a string. //",no,undetermined,0,0,0,no,0.03794424210831502
3941,emf-2.4.1,WITHOUT_CLASSIFICATION,//    case Notification.TOUCH:,no,undetermined,0,0,0,no,0.040389305932094964
3942,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the input to the widget. //,no,undetermined,0,0,0,no,0.03924298988741895
3943,emf-2.4.1,WITHOUT_CLASSIFICATION,// n2.isLabelUpdate(),no,undetermined,0,0,0,no,0.04020765959553531
3944,emf-2.4.1,WITHOUT_CLASSIFICATION,// No image is a good default. //,no,undetermined,0,0,0,no,0.04016950876670785
3945,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Previously, we never updated the viewer on a resolve.  Now we post and merge it as appropriate. //",no,undetermined,0,0,0,no,0.04236588707727698
3946,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //,no,undetermined,0,0,0,no,0.03844449855145438
3947,emf-2.4.1,WITHOUT_CLASSIFICATION,// fireLabelProviderChanged();,no,undetermined,0,0,0,no,0.04020765959553531
3948,emf-2.4.1,WITHOUT_CLASSIFICATION,// We ignore non-changes for now. //,no,undetermined,0,0,0,no,0.037277566620829046
3949,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the index was previously assigned, return it. // Otherwise, return a negative result that encodes the newly assigned index. //",no,undetermined,0,0,0,no,0.0399258906388978
3950,emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override,no,undetermined,0,0,0,no,0.03870414202845275
3951,emf-2.4.1,WITHOUT_CLASSIFICATION,// Add a dummy GenModel for referenced packages. //,no,undetermined,0,0,0,no,0.04256664468862098
3952,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //,no,undetermined,0,0,0,no,0.03844449855145438
3953,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore any exceptions and assume the class isn't available.,no,undetermined,0,0,0,no,0.04131258295676338
3954,emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may override,no,undetermined,0,0,0,no,0.03870414202845275
3955,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore any exceptions and assume the class isn't available.,no,undetermined,0,0,0,no,0.04131258295676338
3956,emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty extension to limit the effect of suppressing the deprecation warning.,no,undetermined,0,0,0,no,0.04062407142125117
3957,emf-2.4.1,WITHOUT_CLASSIFICATION,// Empty extension to limit the effect of suppressing the deprecation warning.,no,undetermined,0,0,0,no,0.04062407142125117
3958,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
3959,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //,no,undetermined,0,0,0,no,0.041524915656823605
3960,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
3961,emf-2.4.1,WITHOUT_CLASSIFICATION,// Escape a string that will terminate the comment in which this will all be nested. //,no,undetermined,0,0,0,no,0.04000723751884177
3962,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //,no,undetermined,0,0,0,no,0.041524915656823605
3963,emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //,no,undetermined,0,0,0,no,0.03982596332857329
3964,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //,no,undetermined,0,0,0,no,0.041524915656823605
3965,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We set it and get back the interned string. // This way, when instanceClassName == instanceTypeName we know we should serialize only the class name. //",no,undetermined,0,0,0,no,0.04542226817472145
3966,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemColorProvider. //",no,undetermined,0,0,0,no,0.03966681844845808
3967,emf-2.4.1,WITHOUT_CLASSIFICATION,// We also need to set it on any GenModels holding any used or static packages that may be refered to. //,no,undetermined,0,0,0,no,0.04202616920676207
3968,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemFontProvider. //",no,undetermined,0,0,0,no,0.03966681844845808
3969,emf-2.4.1,WITHOUT_CLASSIFICATION,"//  private static final long SCHEME_CHAR_HI = ALPHANUM_HI | highBitmask(""+-.""); //  private static final long SCHEME_CHAR_LO = ALPHANUM_LO | lowBitmask(""+-."");",no,undetermined,0,0,0,no,0.040326595116455755
3970,emf-2.4.1,WITHOUT_CLASSIFICATION,// No font is a good default. //,no,undetermined,0,0,0,no,0.040333788742412065
3971,emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we could check that the adapter implements interface ITableItemColorProvider. //,no,undetermined,0,0,0,no,0.03966681844845808
3972,emf-2.4.1,WITHOUT_CLASSIFICATION,// No color is a good default. //,no,undetermined,0,0,0,no,0.0403266250189617
3973,emf-2.4.1,WITHOUT_CLASSIFICATION,// No color is a good default. //,no,undetermined,0,0,0,no,0.0403266250189617
3974,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemColorProvider. //",no,undetermined,0,0,0,no,0.03966681844845808
3975,emf-2.4.1,WITHOUT_CLASSIFICATION,// We also need to set it on any GenModels holding any used or static packages that may be refered to. //,no,undetermined,0,0,0,no,0.04202616920676207
3976,emf-2.4.1,WITHOUT_CLASSIFICATION,// ???,no,undetermined,0,0,0,no,0.04020765959553531
3977,emf-2.4.1,WITHOUT_CLASSIFICATION,// // EMFEdit generation //,no,undetermined,0,0,0,no,0.038757511502630876
3978,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the model project. //,no,undetermined,0,0,0,no,0.04079412066848143
3979,emf-2.4.1,WITHOUT_CLASSIFICATION,// Determine which projects will need to be referenced. //,no,undetermined,0,0,0,no,0.04099546228688943
3980,emf-2.4.1,WITHOUT_CLASSIFICATION,// no property // no property // no property,no,undetermined,0,0,0,no,0.03985278240951567
3981,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create resources for all the root EPackages. //,no,undetermined,0,0,0,no,0.03887142752234137
3982,emf-2.4.1,WITHOUT_CLASSIFICATION,// The class is not available.,no,undetermined,0,0,0,no,0.040585047759110336
3983,emf-2.4.1,WITHOUT_CLASSIFICATION,// Nested GenAnnotations,no,undetermined,0,0,0,no,0.04140796022458393
3984,emf-2.4.1,WITHOUT_CLASSIFICATION,// removing the first space,no,undetermined,0,0,0,no,0.039273304280258006
3985,emf-2.4.1,WITHOUT_CLASSIFICATION,// Subclasses may overwrite,no,undetermined,0,0,0,no,0.035958744034191595
3986,emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle application genmodel stub //,no,undetermined,0,0,0,no,0.04024526431300841
3987,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Create resources for all the referenced EPackages // The referencedEPackage is a ""local"" instance of the realEPackage.  We  // will add the former to a resource that has the same URI of the later.",no,undetermined,0,0,0,no,0.039782806612889944
3988,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize the GenModel with all the computed data. //,no,undetermined,0,0,0,no,0.03598492402184055
3989,emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we should sort. //,no,undetermined,0,0,0,no,0.039321992896682596
3990,emf-2.4.1,WITHOUT_CLASSIFICATION,// Compute the closure. //,no,undetermined,0,0,0,no,0.03955167636520958
3991,emf-2.4.1,WITHOUT_CLASSIFICATION,"// For arrays, consider the element type. //",no,undetermined,0,0,0,no,0.04436968289524194
3992,emf-2.4.1,WITHOUT_CLASSIFICATION,// Convert reference to attribute if its type is an EDataType...  //,no,undetermined,0,0,0,no,0.03825860582309775
3993,emf-2.4.1,WITHOUT_CLASSIFICATION,// Clean up the temporary container annotations for holding map entry classes until they are for sure needed. //,no,undetermined,0,0,0,no,0.04628673767835553
3994,emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we need to hook up opposites by finding the named feature in the type. //,no,undetermined,0,0,0,no,0.04172047742887268
3995,emf-2.4.1,WITHOUT_CLASSIFICATION,// Restore all configured settings from the original. //,no,undetermined,0,0,0,no,0.038666959240298455
3996,emf-2.4.1,WITHOUT_CLASSIFICATION,// Now we need to hook up keys by finding the named feature in the type. //,no,undetermined,0,0,0,no,0.041140271172024664
3997,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize data types,no,undetermined,0,0,0,no,0.03526261307113775
3998,emf-2.4.1,WITHOUT_CLASSIFICATION,// Determine the required plugins. //,no,undetermined,0,0,0,no,0.038691761220623296
